item,amount,url,price,max_spend,item_id,official_ge_url,trade_volume,error
Apple tree seed,100,https://runescape.wiki/w/Exchange:Apple_tree_seed,181,18100,5283,https://secure.runescape.com/m=itemdb_rs/Apple+tree+seed/viewitem?obj=5283,,No trade180.push entries found in response text
Pirate bandana (grey),100,https://runescape.wiki/w/Exchange:Pirate_bandana_(grey),181,18100,13370,https://secure.runescape.com/m=itemdb_rs/Pirate+bandana+%28grey%29/viewitem?obj=13370,0,
Mithril fire arrows (unlit),1000,https://runescape.wiki/w/Exchange:Mithril_fire_arrows_(unlit),18,18000,2536,https://secure.runescape.com/m=itemdb_rs/Mithril+fire+arrows+%28unlit%29/viewitem?obj=2536,,No trade180.push entries found in response text
Monkey bones,100,https://runescape.wiki/w/Exchange:Monkey_bones,180,18000,3183,https://secure.runescape.com/m=itemdb_rs/Monkey+bones/viewitem?obj=3183,,No trade180.push entries found in response text
Gloves (red),100,https://runescape.wiki/w/Exchange:Gloves_(red),179,17900,2912,https://secure.runescape.com/m=itemdb_rs/Gloves+%28red%29/viewitem?obj=2912,,No trade180.push entries found in response text
Bladestorm drape,10,https://runescape.wiki/w/Exchange:Bladestorm_drape,1777,17770,23048,https://secure.runescape.com/m=itemdb_rs/Bladestorm+drape/viewitem?obj=23048,,No trade180.push entries found in response text
Pineapple seed,100,https://runescape.wiki/w/Exchange:Pineapple_seed,177,17700,5287,https://secure.runescape.com/m=itemdb_rs/Pineapple+seed/viewitem?obj=5287,1881,
Calquat tree seed,100,https://runescape.wiki/w/Exchange:Calquat_tree_seed,175,17500,5290,https://secure.runescape.com/m=itemdb_rs/Calquat+tree+seed/viewitem?obj=5290,,No trade180.push entries found in response text
Mango seed,100,https://runescape.wiki/w/Exchange:Mango_seed,173,17300,48716,https://secure.runescape.com/m=itemdb_rs/Mango+seed/viewitem?obj=48716,,No trade180.push entries found in response text
Dragon platebody ornament kit (sp),2,https://runescape.wiki/w/Exchange:Dragon_platebody_ornament_kit_(sp),8618,17236,19358,https://secure.runescape.com/m=itemdb_rs/Dragon+platebody+ornament+kit+%28sp%29/viewitem?obj=19358,,No trade180.push entries found in response text
Batwing book,5,https://runescape.wiki/w/Exchange:Batwing_book,3446,17230,25660,https://secure.runescape.com/m=itemdb_rs/Batwing+book/viewitem?obj=25660,217,
Gloves (teal),100,https://runescape.wiki/w/Exchange:Gloves_(teal),172,17200,2932,https://secure.runescape.com/m=itemdb_rs/Gloves+%28teal%29/viewitem?obj=2932,,No trade180.push entries found in response text
Left eyepatch,10,https://runescape.wiki/w/Exchange:Left_eyepatch,1714,17140,13355,https://secure.runescape.com/m=itemdb_rs/Left+eyepatch/viewitem?obj=13355,,No trade180.push entries found in response text
Timber beam,1000,https://runescape.wiki/w/Exchange:Timber_beam,17,17000,8837,https://secure.runescape.com/m=itemdb_rs/Timber+beam/viewitem?obj=8837,,No trade180.push entries found in response text
Ochre snelm (round),100,https://runescape.wiki/w/Exchange:Ochre_snelm_(round),168,16800,3331,https://secure.runescape.com/m=itemdb_rs/Ochre+snelm+%28round%29/viewitem?obj=3331,,No trade180.push entries found in response text
Rocking chair (flatpack),100,https://runescape.wiki/w/Exchange:Rocking_chair_(flatpack),167,16700,8500,https://secure.runescape.com/m=itemdb_rs/Rocking+chair+%28flatpack%29/viewitem?obj=8500,,No trade180.push entries found in response text
Holly Knight Guardian (Phantom Guardian) Cosmetic Ability Scroll,2,https://runescape.wiki/w/Exchange:Holly_Knight_Guardian_(Phantom_Guardian)_Cosmetic_Ability_Scroll,8143,16286,57953,https://secure.runescape.com/m=itemdb_rs/Holly+Knight+Guardian+%28Phantom+Guardian%29+Cosmetic+Ability+Scroll/viewitem?obj=57953,57,
Seashell Necklace token,2,https://runescape.wiki/w/Exchange:Seashell_Necklace_token,8104,16208,51720,https://secure.runescape.com/m=itemdb_rs/Seashell+Necklace+token/viewitem?obj=51720,,No trade180.push entries found in response text
Airtight pot,100,https://runescape.wiki/w/Exchange:Airtight_pot,162,16200,4436,https://secure.runescape.com/m=itemdb_rs/Airtight+pot/viewitem?obj=4436,,No trade180.push entries found in response text
Fremennik cloak (pink),100,https://runescape.wiki/w/Exchange:Fremennik_cloak_(pink),162,16200,3787,https://secure.runescape.com/m=itemdb_rs/Fremennik+cloak+%28pink%29/viewitem?obj=3787,,No trade180.push entries found in response text
H.A.M. cloak,100,https://runescape.wiki/w/Exchange:H.A.M._cloak,162,16200,4304,https://secure.runescape.com/m=itemdb_rs/H.A.M.+cloak/viewitem?obj=4304,1561,
Lychee seed,100,https://runescape.wiki/w/Exchange:Lychee_seed,160,16000,48717,https://secure.runescape.com/m=itemdb_rs/Lychee+seed/viewitem?obj=48717,,No trade180.push entries found in response text
Beach Towel Outfit token,2,https://runescape.wiki/w/Exchange:Beach_Towel_Outfit_token,7933,15866,51710,https://secure.runescape.com/m=itemdb_rs/Beach+Towel+Outfit+token/viewitem?obj=51710,10,
Spooky Ghost Mask token,2,https://runescape.wiki/w/Exchange:Spooky_Ghost_Mask_token,7924,15848,53996,https://secure.runescape.com/m=itemdb_rs/Spooky+Ghost+Mask+token/viewitem?obj=53996,,No trade180.push entries found in response text
2/3 evil turnip,100,https://runescape.wiki/w/Exchange:2/3_evil_turnip,157,15700,12136,https://secure.runescape.com/m=itemdb_rs/2%2F3+evil+turnip/viewitem?obj=12136,,No trade180.push entries found in response text
Dragon platebody ornament kit (or),2,https://runescape.wiki/w/Exchange:Dragon_platebody_ornament_kit_(or),7626,15252,19350,https://secure.runescape.com/m=itemdb_rs/Dragon+platebody+ornament+kit+%28or%29/viewitem?obj=19350,33,
Spellstorm drape,10,https://runescape.wiki/w/Exchange:Spellstorm_drape,1514,15140,23052,https://secure.runescape.com/m=itemdb_rs/Spellstorm+drape/viewitem?obj=23052,,No trade180.push entries found in response text
Off-hand steel dart,1500,https://runescape.wiki/w/Exchange:Off-hand_steel_dart,10,15000,25911,https://secure.runescape.com/m=itemdb_rs/Off-hand+steel+dart/viewitem?obj=25911,,No trade180.push entries found in response text
Slice of cheesecake,1000,https://runescape.wiki/w/Exchange:Slice_of_cheesecake,15,15000,47391,https://secure.runescape.com/m=itemdb_rs/Slice+of+cheesecake/viewitem?obj=47391,,No trade180.push entries found in response text
Steel dart,1500,https://runescape.wiki/w/Exchange:Steel_dart,10,15000,808,https://secure.runescape.com/m=itemdb_rs/Steel+dart/viewitem?obj=808,714120,
H.A.M. shirt,100,https://runescape.wiki/w/Exchange:H.A.M._shirt,148,14800,4298,https://secure.runescape.com/m=itemdb_rs/H.A.M.+shirt/viewitem?obj=4298,,No trade180.push entries found in response text
Broken bark snelm (round),100,https://runescape.wiki/w/Exchange:Broken_bark_snelm_(round),147,14700,3335,https://secure.runescape.com/m=itemdb_rs/Broken+bark+snelm+%28round%29/viewitem?obj=3335,,No trade180.push entries found in response text
Desert robe,100,https://runescape.wiki/w/Exchange:Desert_robe,147,14700,1835,https://secure.runescape.com/m=itemdb_rs/Desert+robe/viewitem?obj=1835,,No trade180.push entries found in response text
Crustacea armour token,2,https://runescape.wiki/w/Exchange:Crustacea_armour_token,7255,14510,50401,https://secure.runescape.com/m=itemdb_rs/Crustacea+armour+token/viewitem?obj=50401,8,
Vegetable apron token,2,https://runescape.wiki/w/Exchange:Vegetable_apron_token,7160,14320,50415,https://secure.runescape.com/m=itemdb_rs/Vegetable+apron+token/viewitem?obj=50415,,No trade180.push entries found in response text
Spotted kebbit fur,100,https://runescape.wiki/w/Exchange:Spotted_kebbit_fur,142,14200,10125,https://secure.runescape.com/m=itemdb_rs/Spotted+kebbit+fur/viewitem?obj=10125,,No trade180.push entries found in response text
Splitbark orb,5,https://runescape.wiki/w/Exchange:Splitbark_orb,2838,14190,25670,https://secure.runescape.com/m=itemdb_rs/Splitbark+orb/viewitem?obj=25670,,No trade180.push entries found in response text
Spooky Hare Mask token,2,https://runescape.wiki/w/Exchange:Spooky_Hare_Mask_token,7088,14176,53992,https://secure.runescape.com/m=itemdb_rs/Spooky+Hare+Mask+token/viewitem?obj=53992,8,
Oar token,2,https://runescape.wiki/w/Exchange:Oar_token,6918,13836,53315,https://secure.runescape.com/m=itemdb_rs/Oar+token/viewitem?obj=53315,,No trade180.push entries found in response text
Banana tree seed,100,https://runescape.wiki/w/Exchange:Banana_tree_seed,138,13800,5284,https://secure.runescape.com/m=itemdb_rs/Banana+tree+seed/viewitem?obj=5284,,No trade180.push entries found in response text
Ogre kilt,100,https://runescape.wiki/w/Exchange:Ogre_kilt,135,13500,12561,https://secure.runescape.com/m=itemdb_rs/Ogre+kilt/viewitem?obj=12561,0,
Brown dye,100,https://runescape.wiki/w/Exchange:Brown_dye,133,13300,57170,https://secure.runescape.com/m=itemdb_rs/Brown+dye/viewitem?obj=57170,,No trade180.push entries found in response text
Barbarian assault ticket - wave 4,10,https://runescape.wiki/w/Exchange:Barbarian_assault_ticket_-_wave_4,1321,13210,15467,https://secure.runescape.com/m=itemdb_rs/Barbarian+assault+ticket+-+wave+4/viewitem?obj=15467,,No trade180.push entries found in response text
Carved teak magic wardrobe (flatpack),100,https://runescape.wiki/w/Exchange:Carved_teak_magic_wardrobe_(flatpack),131,13100,9855,https://secure.runescape.com/m=itemdb_rs/Carved+teak+magic+wardrobe+%28flatpack%29/viewitem?obj=9855,,No trade180.push entries found in response text
Antipoison (1),1000,https://runescape.wiki/w/Exchange:Antipoison_(1),13,13000,179,https://secure.runescape.com/m=itemdb_rs/Antipoison+%281%29/viewitem?obj=179,,No trade180.push entries found in response text
Desert devil fur,100,https://runescape.wiki/w/Exchange:Desert_devil_fur,130,13000,10123,https://secure.runescape.com/m=itemdb_rs/Desert+devil+fur/viewitem?obj=10123,216,
Havensilver bar,100,https://runescape.wiki/w/Exchange:Havensilver_bar,130,13000,60296,https://secure.runescape.com/m=itemdb_rs/Havensilver+bar/viewitem?obj=60296,,No trade180.push entries found in response text
Myre snelm (round),100,https://runescape.wiki/w/Exchange:Myre_snelm_(round),130,13000,3327,https://secure.runescape.com/m=itemdb_rs/Myre+snelm+%28round%29/viewitem?obj=3327,,No trade180.push entries found in response text
Oak dresser (flatpack),100,https://runescape.wiki/w/Exchange:Oak_dresser_(flatpack),130,13000,8600,https://secure.runescape.com/m=itemdb_rs/Oak+dresser+%28flatpack%29/viewitem?obj=8600,,No trade180.push entries found in response text
Barbarian assault ticket - wave 2,10,https://runescape.wiki/w/Exchange:Barbarian_assault_ticket_-_wave_2,1285,12850,15465,https://secure.runescape.com/m=itemdb_rs/Barbarian+assault+ticket+-+wave+2/viewitem?obj=15465,,No trade180.push entries found in response text
Oak armchair (flatpack),100,https://runescape.wiki/w/Exchange:Oak_armchair_(flatpack),128,12800,8504,https://secure.runescape.com/m=itemdb_rs/Oak+armchair+%28flatpack%29/viewitem?obj=8504,,No trade180.push entries found in response text
Seahorse Balloon,2,https://runescape.wiki/w/Exchange:Seahorse_Balloon,6331,12662,38062,https://secure.runescape.com/m=itemdb_rs/Seahorse+Balloon/viewitem?obj=38062,40,
Santa claws token,2,https://runescape.wiki/w/Exchange:Santa_claws_token,6329,12658,49199,https://secure.runescape.com/m=itemdb_rs/Santa+claws+token/viewitem?obj=49199,,No trade180.push entries found in response text
Grog,100,https://runescape.wiki/w/Exchange:Grog,125,12500,1915,https://secure.runescape.com/m=itemdb_rs/Grog/viewitem?obj=1915,236,
H.A.M. hood,100,https://runescape.wiki/w/Exchange:H.A.M._hood,125,12500,4302,https://secure.runescape.com/m=itemdb_rs/H.A.M.+hood/viewitem?obj=4302,,No trade180.push entries found in response text
Phoenix Mimic token,2,https://runescape.wiki/w/Exchange:Phoenix_Mimic_token,6247,12494,47667,https://secure.runescape.com/m=itemdb_rs/Phoenix+Mimic+token/viewitem?obj=47667,,No trade180.push entries found in response text
Dragon full helm ornament kit (or),2,https://runescape.wiki/w/Exchange:Dragon_full_helm_ornament_kit_(or),6239,12478,19346,https://secure.runescape.com/m=itemdb_rs/Dragon+full+helm+ornament+kit+%28or%29/viewitem?obj=19346,,No trade180.push entries found in response text
Dragon full helm ornament kit (sp),2,https://runescape.wiki/w/Exchange:Dragon_full_helm_ornament_kit_(sp),6151,12302,19354,https://secure.runescape.com/m=itemdb_rs/Dragon+full+helm+ornament+kit+%28sp%29/viewitem?obj=19354,34,
Calquat keg,100,https://runescape.wiki/w/Exchange:Calquat_keg,123,12300,5769,https://secure.runescape.com/m=itemdb_rs/Calquat+keg/viewitem?obj=5769,,No trade180.push entries found in response text
Bronzed Sun Hat token,2,https://runescape.wiki/w/Exchange:Bronzed_Sun_Hat_token,6083,12166,51712,https://secure.runescape.com/m=itemdb_rs/Bronzed+Sun+Hat+token/viewitem?obj=51712,,No trade180.push entries found in response text
Fremennik equipment patch,10,https://runescape.wiki/w/Exchange:Fremennik_equipment_patch,1213,12130,47658,https://secure.runescape.com/m=itemdb_rs/Fremennik+equipment+patch/viewitem?obj=47658,,No trade180.push entries found in response text
Mycelium leggings web,10,https://runescape.wiki/w/Exchange:Mycelium_leggings_web,1212,12120,22454,https://secure.runescape.com/m=itemdb_rs/Mycelium+leggings+web/viewitem?obj=22454,31,
Necklace mould,100,https://runescape.wiki/w/Exchange:Necklace_mould,121,12100,1597,https://secure.runescape.com/m=itemdb_rs/Necklace+mould/viewitem?obj=1597,,No trade180.push entries found in response text
Turquoise robe top,100,https://runescape.wiki/w/Exchange:Turquoise_robe_top,119,11900,644,https://secure.runescape.com/m=itemdb_rs/Turquoise+robe+top/viewitem?obj=644,,No trade180.push entries found in response text
Christmas jumper token (guthix),2,https://runescape.wiki/w/Exchange:Christmas_jumper_token_(guthix),5927,11854,44535,https://secure.runescape.com/m=itemdb_rs/Christmas+jumper+token+%28guthix%29/viewitem?obj=44535,13,
Spider orb,5,https://runescape.wiki/w/Exchange:Spider_orb,2333,11665,25658,https://secure.runescape.com/m=itemdb_rs/Spider+orb/viewitem?obj=25658,,No trade180.push entries found in response text
Pirate shirt (orange),100,https://runescape.wiki/w/Exchange:Pirate_shirt_(orange),114,11400,13362,https://secure.runescape.com/m=itemdb_rs/Pirate+shirt+%28orange%29/viewitem?obj=13362,,No trade180.push entries found in response text
Morchella mushroom spore,100,https://runescape.wiki/w/Exchange:Morchella_mushroom_spore,111,11100,21620,https://secure.runescape.com/m=itemdb_rs/Morchella+mushroom+spore/viewitem?obj=21620,11806,
Shrunk ogleroot,100,https://runescape.wiki/w/Exchange:Shrunk_ogleroot,111,11100,11205,https://secure.runescape.com/m=itemdb_rs/Shrunk+ogleroot/viewitem?obj=11205,,No trade180.push entries found in response text
Tatty kyatt fur,100,https://runescape.wiki/w/Exchange:Tatty_kyatt_fur,111,11100,10101,https://secure.runescape.com/m=itemdb_rs/Tatty+kyatt+fur/viewitem?obj=10101,,No trade180.push entries found in response text
Elegant Sun Hat token,2,https://runescape.wiki/w/Exchange:Elegant_Sun_Hat_token,5492,10984,51714,https://secure.runescape.com/m=itemdb_rs/Elegant+Sun+Hat+token/viewitem?obj=51714,,No trade180.push entries found in response text
Turquoise robe bottoms,100,https://runescape.wiki/w/Exchange:Turquoise_robe_bottoms,109,10900,654,https://secure.runescape.com/m=itemdb_rs/Turquoise+robe+bottoms/viewitem?obj=654,0,
Mycelium poncho web,10,https://runescape.wiki/w/Exchange:Mycelium_poncho_web,1076,10760,22456,https://secure.runescape.com/m=itemdb_rs/Mycelium+poncho+web/viewitem?obj=22456,,No trade180.push entries found in response text
Myre snelm (pointed),100,https://runescape.wiki/w/Exchange:Myre_snelm_(pointed),107,10700,3337,https://secure.runescape.com/m=itemdb_rs/Myre+snelm+%28pointed%29/viewitem?obj=3337,,No trade180.push entries found in response text
Boolap Bag Mask token,2,https://runescape.wiki/w/Exchange:Boolap_Bag_Mask_token,5086,10172,53988,https://secure.runescape.com/m=itemdb_rs/Boolap+Bag+Mask+token/viewitem?obj=53988,,No trade180.push entries found in response text
Black wizard boots,10,https://runescape.wiki/w/Exchange:Black_wizard_boots,1012,10120,41227,https://secure.runescape.com/m=itemdb_rs/Black+wizard+boots/viewitem?obj=41227,5,
Black wizard gloves,10,https://runescape.wiki/w/Exchange:Black_wizard_gloves,1005,10050,41206,https://secure.runescape.com/m=itemdb_rs/Black+wizard+gloves/viewitem?obj=41206,,No trade180.push entries found in response text
Magic mix (1),1000,https://runescape.wiki/w/Exchange:Magic_mix_(1),10,10000,27502,https://secure.runescape.com/m=itemdb_rs/Magic+mix+%281%29/viewitem?obj=27502,0,
Curry tree seed,100,https://runescape.wiki/w/Exchange:Curry_tree_seed,99,9900,5286,https://secure.runescape.com/m=itemdb_rs/Curry+tree+seed/viewitem?obj=5286,,No trade180.push entries found in response text
